,KeywordID,KeywordLabel,DateKeywordCreated,YearKeywordCreated,TotalNumberUsed,TotalNumberIntervieweeUsing,number_of_possible_interview
406,13931,Germany 1945 (May 8) - 1949 (May 23),1996-11-21,1996.0,382,101,
407,16568,Soviet occupation zones,1997-11-30,1997.0,3,3,
408,16546,migration from Czechoslovakia,1997-11-30,1997.0,13,13,
409,16633,migration to Hungary,1997-12-08,1997.0,18,16,
410,11057,post-conflict family home returns,1996-02-08,1996.0,55,54,
411,14309,Romania 1945 (May 8) - 1947 (December 29),1996-12-11,1996.0,25,10,
412,29458,Germany 1945 (May 8) - 1990 (July 1),1999-12-06,1999.0,25,7,
413,11688,Holocaust testimony sharing reluctance,1996-02-13,1996.0,89,86,
414,14235,Poland 1945 (May 8) - 1948 (December 20),1996-12-09,1996.0,246,63,
415,13947,personal services forced labor,1996-11-25,1996.0,243,207,
416,25539,transfer preparations,1998-11-10,1998.0,215,198,
417,25537,escape discussions,1998-11-10,1998.0,104,90,
418,15120,camp Jewish religious texts,1997-03-06,1997.0,42,38,
419,15776,carriages,1997-06-19,1997.0,19,18,
420,16856,deportation from Mátészalka (Hungary : Ghetto),1997-12-16,1997.0,25,24,
421,15888,1939 photographs (stills),1997-07-10,1997.0,7,7,
422,3982,Block 10 (Auschwitz I),1995-12-08,1995.0,207,108,
423,15183,camp sterilization medical experiments,1997-03-10,1997.0,90,57,
424,15347,forced march liberation,1997-03-19,1997.0,62,61,
425,31143,perpetrator capture-evasion efforts,2000-03-24,2000.0,11,11,
426,14121,Belgium 1945 (May 8) - 1950 (August 14),1996-12-04,1996.0,9,4,
427,14601,Netherlands 1945 (May 8) - 2000 (January 1),1997-01-06,1997.0,8,3,
428,15425,attitudes toward the Netherlands and/or the Dutch,1997-03-25,1997.0,2,2,
429,15334,attitudes toward aid givers,1997-03-19,1997.0,13,13,
430,16469,transfer from Westerbork (Netherlands : Concentration Camp),1997-11-19,1997.0,18,16,
431,15069,refugee camp food,1997-02-24,1997.0,2,2,
432,13936,Federal Republic of Germany 1990 (October 3) - 1998 (27 October),1996-11-21,1996.0,26,9,
433,32947,Sachsenhausen Memorial and Museum,2000-07-21,2000.0,1,1,
434,7515,France 1944,1995-12-08,1995.0,118,20,
435,10061,adaptation methods,1995-12-08,1995.0,97,83,
436,11713,hiding valuables,1996-02-16,1996.0,232,211,
437,14283,camp deaths,1996-12-09,1996.0,617,550,
438,15412,attitudes toward Germany and/or Germans,1997-03-25,1997.0,100,96,
439,4095,Stubenälteste,1995-12-08,1995.0,200,165,
440,33838,Australia 1975 (November 11) - 2000 (January 1),2000-08-30,2000.0,3,2,
441,32286,post-conflict perpetrator encounters,2000-06-08,2000.0,16,16,
442,34415,self-preservation acts,2000-09-27,2000.0,134,121,
443,37029,transfer diseases,2001-02-20,2001.0,25,24,
444,26787,memorials and museums (stills),1999-04-30,1999.0,22,18,
445,20660,transfer to Gelsenkirchen (Germany : Concentration Camp),1998-05-19,1998.0,27,27,
446,8867,antisemitism,1995-12-08,1995.0,47,41,
447,14360,revenge acts,1996-12-12,1996.0,79,73,
448,15170,mining forced labor,1997-03-10,1997.0,78,65,
449,17141,Polish civilian laborers,1998-01-07,1998.0,85,79,
450,26346,Ukrainian civilian laborers,1999-01-27,1999.0,5,5,
451,15116,camp Jewish prayers,1997-03-06,1997.0,254,227,
452,25956,German civilian laborers,1998-11-23,1998.0,33,30,
453,15368,Polish resistance fighters,1997-03-21,1997.0,8,6,
454,28699,Polish resistance groups,1999-10-19,1999.0,4,4,
455,15198,female prisoner functionaries,1997-03-11,1997.0,272,203,
456,7713,Taucha (Germany : Concentration Camp),1995-12-08,1995.0,4,3,
457,43788,"Taucha (Saxony, Germany)",2002-04-02,2002.0,4,3,
458,13144,post-conflict medical problems,1996-10-18,1996.0,121,116,
459,26610,camp prayers,1999-03-26,1999.0,54,54,
460,15186,camp infestations,1997-03-11,1997.0,203,185,
461,17143,camp construction forced labor,1998-01-07,1998.0,214,183,
462,21430,transfer food acquisition,1998-06-12,1998.0,73,71,
463,7566,"Majdanek (Lublin, Poland : Concentration Camp)",1995-12-08,1995.0,53,22,
464,78395,"Majdanek (Lublin, Poland)",2008-06-26,2008.0,53,22,
465,16181,transfer from Majdanek (Poland : Concentration Camp),1997-07-21,1997.0,59,55,
466,16152,transfer to Gross Rosen (Germany : Concentration Camp),1997-07-21,1997.0,130,123,
467,15804,forced march routes,1997-06-20,1997.0,148,137,
468,11426,Gleiwitz I (Germany : Concentration Camp),1996-02-08,1996.0,3,3,
469,39081,transfer from Gleiwitz I (Germany : Concentration Camp),2001-07-10,2001.0,2,2,
470,39082,transfer to Gleiwitz I (Germany : Concentration Camp),2001-07-10,2001.0,16,16,
471,16035,1978 documents and artifacts (stills),1997-07-11,1997.0,1,1,
472,26770,camp and prison artifacts (stills),1999-04-29,1999.0,61,39,
473,28379,creative works (stills),1999-09-29,1999.0,48,17,
474,38637,"Smolen, Kazimierz",2001-06-06,2001.0,1,1,
475,7538,Buchenwald (Germany : Concentration Camp),1995-12-08,1995.0,111,35,
476,32362,clothing (stills),2000-06-13,2000.0,9,5,
477,14802,documents and artifacts (stills),1997-01-21,1997.0,22,14,
478,6790,"Hitler, Adolf",1995-12-08,1995.0,3,2,
479,4408,"Horthy, Miklós",1995-12-08,1995.0,1,1,
480,15953,1960s documents and artifacts (stills),1997-07-11,1997.0,3,2,
481,15954,1970s documents and artifacts (stills),1997-07-11,1997.0,3,3,
482,10828,photographs (stills),1996-01-25,1996.0,24,19,
483,26768,ghetto currency (stills),1999-04-29,1999.0,1,1,
484,6398,"Anielewicz, Mordechai",1995-12-08,1995.0,1,1,
485,35554,resistance fighters (stills),2000-11-22,2000.0,1,1,
486,16000,1943 documents and artifacts (stills),1997-07-11,1997.0,12,10,
487,26781,fine arts (stills),1999-04-29,1999.0,11,10,
488,29223,persecuted group insignia (stills),1999-11-19,1999.0,10,10,
489,10959,"Frank, Anne",1996-02-06,1996.0,4,4,
490,16211,pre-World War II photographs (stills),1997-07-23,1997.0,30,22,
491,12286,cannibalism,1996-05-16,1996.0,23,23,
492,6074,Soviet armed forces,1995-12-08,1995.0,188,167,
493,42993,first impressions,2002-02-27,2002.0,31,30,
494,25392,forced march stealing,1998-11-06,1998.0,27,26,
495,16565,British occupation zones,1997-11-30,1997.0,1,1,
496,11037,displaced persons camps (generic),,,5,5,0.0
497,9542,living conditions,1995-12-08,1995.0,27,23,
498,32953,camp showers,2000-07-21,2000.0,514,476,
499,15174,textiles and garment forced labor,1997-03-10,1997.0,229,201,
500,15639,transfer food,1997-04-04,1997.0,191,183,
501,16949,transfer to Brünnlitz (Czechoslovakia : Concentration Camp),1997-12-16,1997.0,19,16,
502,30108,transfer from Posen (Poland : Concentration Camp)(generic),2000-01-27,2000.0,5,5,
503,14605,Poland 1945 (May 8) - 2000 (January 1),1997-01-06,1997.0,682,142,
504,17019,transfer to Kaufering (Germany : Concentration Camp)(generic),1997-12-22,1997.0,54,52,
505,26662,deportation childbearing,1999-04-08,1999.0,6,6,
506,12040,deportation deaths,1996-04-12,1996.0,36,36,
507,15100,camp time awareness,1997-02-27,1997.0,243,228,
508,25874,Jewish holiday awareness,1998-11-19,1998.0,100,96,
509,10592,Tisha be-Av,1996-01-08,1996.0,52,47,
510,16816,transfer to Wolfsberg (Germany : Concentration Camp),1997-12-14,1997.0,31,30,
511,11609,Wolfsberg (Germany : Concentration Camp),1996-02-08,1996.0,10,7,
512,29283,German prisoner functionaries,1999-11-29,1999.0,100,74,
513,31871,male homosexual prisoner functionaries,2000-05-12,2000.0,16,13,
514,38137,transfer to Lichtewerden (Czechoslovakia : Concentration Camp),2001-05-11,2001.0,8,8,
515,14985,Hungarian kapos,1997-02-04,1997.0,32,30,
516,21859,forced march food acquisition,1998-07-07,1998.0,93,91,
517,15437,literary recitals,1997-03-26,1997.0,61,43,
518,15230,typhus,1997-03-13,1997.0,272,249,
519,27626,Victory in Europe Day (May 1945),1999-07-18,1999.0,2,2,
520,16447,brutal treatment,1997-11-19,1997.0,30,26,
521,14916,German prisoners,1997-01-31,1997.0,189,170,
522,12323,Italian prisoners,1996-06-13,1996.0,84,67,
523,14134,Italy 1945 (May 8) - 1947 (December 31),1996-12-05,1996.0,25,7,
524,14635,United States armed forces,1997-01-07,1997.0,82,75,
525,16122,deportation from Sighet (Romania : Ghetto),1997-07-18,1997.0,26,24,
526,20277,transfer from Starachowice (Poland : Concentration Camp),1998-05-04,1998.0,27,27,
527,14299,Ukrainian camp guards,1996-12-10,1996.0,26,26,
528,37873,twins in the camps,2001-04-25,2001.0,348,176,
529,16544,migration from Poland,1997-11-30,1997.0,28,26,
530,28368,transfer Jewish religious observances,1999-09-28,1999.0,7,7,
531,34185,transfer from Tomaszów Mazowiecki (Poland : Ghetto),2000-09-18,2000.0,2,2,
532,14923,menstruation,1997-01-31,1997.0,10,10,
533,15604,language skills,1997-04-02,1997.0,162,138,
534,47660,transfer to Ober Hohenelbe (Czechoslovakia : Concentration Camp),2002-09-04,2002.0,20,20,
535,14365,flight,1996-12-12,1996.0,13,13,
536,16498,aid giving,1997-11-19,1997.0,109,88,
537,16510,flight assistance,1997-11-19,1997.0,4,4,
538,26777,graves (stills),1999-04-29,1999.0,7,7,
539,12285,camp guards,1996-05-16,1996.0,181,161,
540,16978,transfer to Christianstadt (Germany : Concentration Camp),1997-12-18,1997.0,35,34,
541,16488,transfer from Christianstadt (Germany : Concentration Camp),1997-11-19,1997.0,4,4,
542,15459,forced march escapes,1997-03-27,1997.0,121,116,
543,13922,Germany 1939 (September 1) - 1945 (May 7),1996-11-21,1996.0,77,27,
544,16151,transfer to Gleiwitz (Germany : Concentration Camp)(generic),1997-07-21,1997.0,206,196,
545,2547,German armed forces,1995-12-08,1995.0,51,44,
546,26772,military and police uniforms photographs (stills),1999-04-29,1999.0,10,10,
547,27009,class photographs (stills),1999-05-26,1999.0,8,7,
548,14836,hiding in forests,1997-01-22,1997.0,12,11,
549,13928,Germany 1943,1996-11-21,1996.0,239,45,
550,9863,rabbis,1995-12-08,1995.0,68,65,
551,40119,interviewee original works,2001-10-23,2001.0,58,32,
552,3661,Jewish religious holidays,1995-12-08,1995.0,41,40,
553,17144,camp site destruction forced labor,1998-01-07,1998.0,50,47,
554,15706,Danzig (FC) 1939 (September 1) - 1945 (May 7),1997-05-23,1997.0,33,14,
555,31285,child placement,2000-03-31,2000.0,3,3,
556,31971,Jewish child restoration,2000-05-19,2000.0,1,1,
557,16294,deportation from Berehovo (Czechoslovakia : Ghetto),1997-10-31,1997.0,27,25,
558,31040,infanticide,2000-03-21,2000.0,50,49,
559,15094,camp epidemics,1997-02-27,1997.0,86,82,
560,14918,Czech prisoners,1997-01-31,1997.0,173,153,
561,16065,Nazi Jewish holiday exploitation,1997-07-16,1997.0,68,61,
562,16564,criminal prisoners,1997-11-30,1997.0,121,111,
563,24991,"transfer to Freiberg (Saxony, Germany : Concentration Camp)",1998-10-28,1998.0,29,29,
564,15470,transfer family interactions,1997-03-27,1997.0,40,39,
565,15106,camp sexual activities,1997-02-27,1997.0,127,115,
566,17391,transfer to Neustadt-Glewe (Germany : Concentration Camp),1998-03-26,1998.0,38,36,
567,17201,forced march adaptation methods,1998-02-24,1998.0,142,129,
568,13927,Germany 1942,1996-11-21,1996.0,69,15,
569,16109,deportation from Mukacevo (Czechoslovakia: Ghetto),1997-07-18,1997.0,45,44,
570,3241,grandfathers,1995-12-08,1995.0,30,25,
571,18866,"Perl, Gisella",1998-04-05,1998.0,32,25,
572,21291,Siemens (firm),1998-06-09,1998.0,19,16,
573,17792,"Grese, Irma",1998-03-29,1998.0,179,143,
574,17256,camp betrayals,1998-03-19,1998.0,83,76,
575,26783,Ukrainian camp personnel,1999-04-29,1999.0,14,13,
576,16470,forced march killings,1997-11-19,1997.0,235,222,
577,13755,female camp guards,1996-11-07,1996.0,188,171,
578,16499,transfer from Fünfteichen (Germany : Concentration Camp),1997-11-19,1997.0,3,3,
579,16464,forced march punishments,1997-11-19,1997.0,9,8,
580,16479,forced march executions,1997-11-19,1997.0,78,75,
581,15780,games,1997-06-19,1997.0,36,29,
582,30363,transfer from Jawischowitz (Poland : Concentration Camp),2000-02-15,2000.0,2,2,
583,15241,dysentery,1997-03-13,1997.0,81,74,
584,26354,transfer from Haidari (Greece : Concentration Camp),1999-01-28,1999.0,11,10,
585,51699,Roma persecution awareness,2003-01-08,2003.0,25,24,
586,10005,Slovak prisoners,1995-12-08,1995.0,184,162,
587,15432,cultural activities,1997-03-25,1997.0,18,18,
588,34356,Czechoslovakia 1939 (March 15) - 1944 (March 18),2000-09-25,2000.0,26,9,
589,33101,deportation centers,2000-07-27,2000.0,16,15,
590,16362,food,1997-11-07,1997.0,35,35,
591,16323,deportation from Kosice (Czechoslovakia : Ghetto),1997-10-31,1997.0,15,15,
592,17012,transfer to Hamburg (Germany : Concentration Camp)(generic),1997-12-22,1997.0,41,40,
593,16156,transfer to Riga-Kaiserwald (Latvia : Concentration Camp),1997-07-21,1997.0,33,32,
594,24821,Israel 1948 (May 14) - 2003 (December 31),1998-10-22,1998.0,240,48,
595,20772,trial defendants,1998-05-21,1998.0,4,4,
596,58978,trial evidence,2003-10-22,2003.0,1,1,
597,17292,"Katowice (Śląsk, Poland)",1998-03-24,1998.0,29,11,
598,17199,bereavement-related psychological reactions,1998-02-24,1998.0,203,183,
599,35833,attitudes toward Jewish leadership,2000-12-08,2000.0,11,11,
600,20986,"Kasztner, Rezső",1998-05-27,1998.0,5,5,
601,27985,"Becher, Kurt A.",1999-08-26,1999.0,1,1,
602,20739,transfer to Bremen (Germany : Concentration Camp),1998-05-20,1998.0,19,18,
603,14459,medical experiments,1996-12-19,1996.0,24,19,
604,9963,anti-Jewish roundups,1995-12-08,1995.0,22,22,
605,42615,post-liberation documents and artifacts (stills),2002-02-11,2002.0,4,4,
606,9582,medical care,1995-12-08,1995.0,48,43,
607,15882,1933 photographs (stills),1997-07-10,1997.0,1,1,
608,15886,1937 photographs (stills),1997-07-10,1997.0,5,4,
609,15892,1943 photographs (stills),1997-07-10,1997.0,6,6,
610,15894,1945 photographs (stills),1997-07-10,1997.0,32,23,
611,8998,arts-related forced labor,1995-12-08,1995.0,92,58,
612,4033,"Höss, Rudolf Ferdinand",1995-12-08,1995.0,37,24,
613,34673,"Schwarzhuber, Johann",2000-10-11,2000.0,17,8,
614,6789,"Himmler, Heinrich",1995-12-08,1995.0,20,18,
615,7612,Gleiwitz (Germany : Concentration Camp)(generic),1995-12-08,1995.0,84,30,
616,13213,Czechoslovakia 1943,1996-10-23,1996.0,73,24,
617,16111,deportation from Theresienstadt (Czechoslovakia: Ghetto),1997-07-18,1997.0,57,54,
618,4075,Appell,1995-12-08,1995.0,5,5,
619,14580,Czechoslovakia 1945 (May 10) - 1992 (December 31),1997-01-06,1997.0,25,7,
620,46670,Zigeunerlager (Auschwitz II-Birkenau),2002-08-01,2002.0,191,164,
621,43221,Sonderkommando 1005,2002-03-06,2002.0,23,21,
622,54172,Block 29 and 31 (Auschwitz II-Birkenau),2003-03-19,2003.0,32,18,
623,9028,child labor,1995-12-08,1995.0,21,19,
624,17195,attitudes toward Israel and/or Israelis,1998-02-24,1998.0,19,18,
625,35084,child deaths,2000-11-02,2000.0,51,45,
626,41446,deportation children,2001-12-19,2001.0,14,13,
627,21333,transfer corpses,1998-06-10,1998.0,79,78,
628,41452,eugenics-related psychological reactions,2001-12-19,2001.0,2,2,
629,34965,childhood perceptions,2000-10-24,2000.0,82,57,
630,14990,Russian kapos,1997-02-04,1997.0,9,6,
631,25597,Ukrainian kapos,1998-11-12,1998.0,17,16,
632,14013,British Mandate Palestine 1945 (May 8) - 1948 (May 13),1996-12-02,1996.0,34,16,
633,10489,family life,1996-01-03,1996.0,33,28,
634,17055,Israeli armed forces,1997-12-23,1997.0,10,9,
635,14914,military service,1997-01-31,1997.0,21,18,
636,15168,secretarial forced labor,1997-03-10,1997.0,134,81,
637,9293,gas vans,1995-12-08,1995.0,15,15,
638,14291,Jehovah's Witness prisoners,1996-12-10,1996.0,12,12,
639,4058,lethal injections,1995-12-08,1995.0,9,8,
640,28053,"Hössler, Franz",1999-09-03,1999.0,22,17,
641,61403,disinfection forced labor,2004-04-08,2004.0,13,13,
642,15199,non-Jewish kapos,1997-03-11,1997.0,66,61,
643,14988,Czechoslovak kapos,1997-02-04,1997.0,40,36,
644,17357,"Schumann, Horst",1998-03-25,1998.0,11,7,
645,55681,commemoration events,2003-05-09,2003.0,8,8,
646,41453,post-liberation visits to sites of persecution (stills),2001-12-19,2001.0,54,49,
647,16210,post-World War II photographs (stills),1997-07-23,1997.0,126,81,
648,31128,injuries (stills),2000-03-23,2000.0,53,50,
649,48898,Organisation Todt personnel,2002-10-14,2002.0,7,4,
650,12087,liberation physical condition,1996-04-24,1996.0,57,54,
651,40020,international migration routes,2001-08-28,2001.0,17,16,
652,42531,"""Schindler Jews""",2002-02-06,2002.0,21,16,
653,61399,prisoner tattoo removal,2004-04-07,2004.0,49,46,
654,24581,testimony-sharing motivations,1998-10-20,1998.0,94,89,
655,19186,translation forced labor,1998-04-07,1998.0,29,26,
656,42989,camp blood extraction,2002-02-27,2002.0,88,86,
657,28548,transfer to Zillerthal-Erdmannsdorf (Germany : Concentration Camp),1999-10-07,1999.0,12,12,
658,47453,Schindler's List (document),2002-08-23,2002.0,32,21,
659,12141,"Schindler, Oskar",1996-05-02,1996.0,24,18,
660,16167,transfer from Bergen-Belsen (Germany : Concentration Camp),1997-07-21,1997.0,17,17,
661,25992,transfer to Duderstadt (Germany : Concentration Camp),1998-11-24,1998.0,1,1,
662,31870,Polish prisoner functionaries,2000-05-12,2000.0,247,203,
663,15172,quarry forced labor,1997-03-10,1997.0,320,306,
664,20872,transfer to Ober Altstadt (Czechoslovakia : Concentration Camp),1998-05-26,1998.0,12,12,
665,79303,(u)Zeipusch (Poland : Concentration Camp),2011-08-08,2011.0,1,1,
666,10844,German occupation conditions,1996-01-25,1996.0,4,4,
667,15274,incarceration releases,1997-03-14,1997.0,10,10,
668,14224,Poland 1939 (September 1) - 1941 (June 21),1996-12-09,1996.0,131,21,
669,12500,Belgium 1940,1996-09-12,1996.0,3,3,
670,11679,"German invasion of Belgium (May 10, 1940)",1996-02-09,1996.0,1,1,
671,29991,Belgium 1940 (May 10) - 1944 (September 2),2000-01-21,2000.0,19,4,
672,14344,mass execution coverups,1996-12-12,1996.0,47,41,
673,24050,transfer from Budy (Poland : Concentration Camp),1998-10-07,1998.0,2,2,
674,9373,memorials and museums,1995-12-08,1995.0,9,9,
675,41502,Austrian camp personnel,2001-12-21,2001.0,5,4,
676,39604,Hungarian camp personnel,2001-08-08,2001.0,8,6,
677,16149,transfer to Dachau (Germany : Concentration Camp),1997-07-21,1997.0,122,115,
678,16159,transfer to Krakau-Plaszow (Poland : Concentration Camp),1997-07-21,1997.0,74,72,
679,22257,transfer to Neustadt (Germany : Concentration Camp)(generic),1998-07-27,1998.0,6,6,
680,10752,French prisoners,1996-01-19,1996.0,233,198,
681,44789,camp latrines (stills),2002-05-09,2002.0,5,4,
682,37807,human soap rumors,2001-04-18,2001.0,152,148,
683,15581,intergenerational genocide impact,1997-04-01,1997.0,51,46,
684,13887,non-Jewish prisoners,1996-11-15,1996.0,178,140,
685,15413,attitudes toward Poland and/or Poles,1997-03-25,1997.0,32,32,
686,15242,tuberculosis,1997-03-13,1997.0,15,14,
687,16573,frostbite,1997-12-01,1997.0,50,46,
688,16068,post-conflict return journeys,1997-07-17,1997.0,69,66,
689,19856,transfer from Theresienstadt (Czechoslovakia : Ghetto),1998-04-20,1998.0,4,4,
690,51025,experience verification,2002-12-12,2002.0,4,4,
691,22609,Holocaust education,1998-08-19,1998.0,34,28,
692,9468,Jewish identity,1995-12-08,1995.0,61,57,
693,36379,transfer to Oberwüstegiersdorf (Germany : Concentration Camp),2001-01-16,2001.0,4,4,
694,16363,physical condition,1997-11-07,1997.0,20,19,
695,40151,aborted killings,2001-10-29,2001.0,129,127,
696,40274,danger misconceptions,2001-11-07,2001.0,72,66,
697,28054,"Taube, Adolf",1999-09-03,1999.0,16,10,
698,38749,transfer from Reichenbach (Germany : Concentration Camp),2001-06-18,2001.0,5,5,
699,41179,transfer to Rensdorf (Poland : Concentration Camp),2001-12-10,2001.0,1,1,
700,16228,post-liberation deaths,1997-07-24,1997.0,39,38,
701,41971,deportation to Auschwitz III-Monowitz (Poland : Concentration Camp),2002-01-17,2002.0,2,2,
702,17142,German forced labor civilian supervisors,1998-01-07,1998.0,147,108,
