,KeywordID,KeywordLabel,test_stat,p_value,Czechoslovakia (historical),Austria-Hungary (historical),Netherlands,Hungary,Poland,Russia,Romania,France,Italy,Greece,Germany,Ottoman Empire (historical),Belgium,Austria,Union of Soviet Socialist Republics (historical),Lithuania,Danzig (Free City Territory) (historical),Yugoslavia (historical),Sweden,Peru,Bulgaria,Tunisia,Australia,United States of America,Palestine (historical),Algeria,United Kingdom,Switzerland,Turkey,Brazil,Argentina,Morocco
317,14236,Poland 1948 (December 21) - 1956 (June 27),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,26501,ChrzanÃ_w (Poland)(generic),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,25472,transfer from FÃ_rstenfelde (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,25473,transfer to FÃ_rstenfelde (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,25517,"Nowe Miasto (Plonsk, Warsaw, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,14240,Poland 1985 (November 6) - 1989 (June 4),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,39522,transfer to Myslowitz (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,39512,deportation to Annaburg (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,39454,transfer from Kielce-LudwigshÃ_tte (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,25707,prison daily services forced labor,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,14358,Soviet police and security forces,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,39386,"Kielce-LudwigshÃ_tte (Kielce, Poland : Concentration Camp)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,26470,"Kaltenbrunner, Ernst",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,14277,education,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,38702,marriage documents (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,15439,refugee camp barter,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,37955,"deportation from (u)Pasternik (Cracow, Poland : Ghetto)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,26188,deportation to Sosnowiec (Poland),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,26308,Swedish refugee camps (generic),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,26202,transfer to Hessental (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,25217,transfer from Schwiebus (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,25210,Schwiebus (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,25208,Schwiebus (Germany),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,23998,ghetto hospitals,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,40424,"Schwientochlowitz (Å_lÄ…sk, Poland : Concentration Camp)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,36497,"(u)Pasternik (KrakÃ_w, Poland : Ghetto)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,36614,"LaurahÃ_tte (Å_lÄ…sk, Poland : Concentration Camp)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,23700,"SzereszÃ_w (Polesie, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,13923,Germany 1939 (September 1) - 1941 (June 21),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,23811,Gleiwitz IV (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,23827,Mittelsteine (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,23829,transfer from Niederorschel (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,23954,Swedish Red Cross,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,26564,transfer from Frankfurt/Oder (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,37028,Slovak soldiers,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,14363,underground publications,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,40097,transfer to (u)Januszek (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,24048,transfer to Budy (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,24365,deportation to Szebnie (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,24372,German Red Cross,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,24511,transfer from Inowroclaw (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,24550,transfer from Plattling (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,39818,transfer to (u)Schottenring (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,39817,transfer from (u)Schottenring (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,20351,"Zdunska Wola (ÅÅÃ_dÅº, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,33988,transfer from Hamburg-Sasel (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,57651,aid giver-aid recipient reunions,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,6088,"Warsaw Ghetto Uprising (April 19 - May 16, 1943)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,27704,"Lublin (Lublin, Poland : Concentration Camp)(generic)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,12599,"Brno (Moravia-Silesia, Czechoslovakia)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,58978,trial evidence,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,58288,children,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,12619,"Chemnitz (Saxony, Germany)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,58153,"Baumgarten, Kurt Otto",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,33686,"deportation from Cmielow (Kielce, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,18221,deportation from LÃ_dz (Poland),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,18429,Mehltheuer (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,18430,transfer to Mehltheuer (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,57652,postwar aid giver-aid recipient reunions (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,44810,transfer to Gundelsdorf (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,27187,"Siemianowice (Å_lÄ…sk, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,5714,Hochtief AG,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,5707,Hugo Schneider AG (HASAG),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,57008,Ukrainian prisoners of war,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,15901,1952 photographs (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,15900,1951 photographs (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,5655,Schindler firms,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,17820,"Pabianice (ÅÅÃ_dÅº, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,15936,1987 photographs (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,18638,deportation from Ostrowiec (Poland),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,33156,"Ä†mielÃ_w (Kielce, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,17118,forced labor battalion brutal treatment,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,12368,French armed forces,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,16098,deportation from Bialystok (Poland : Ghetto),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,27677,transfer to Pionki (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,16077,deportation to LÃ_dz (Poland : Ghetto),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,32947,Sachsenhausen Memorial and Museum,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,16063,half-brothers,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,16052,1995 documents and artifacts (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,16006,1949 documents and artifacts (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,64696,Gogolin (Germany),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,64203,"Kolbe, Maximilian",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,63387,"Rakers, Bernhard",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,27399,deportation from Katowice (Poland),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,63154,transfer to (u)Fritzburg (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,6306,"Rosensaft, Hadassah Bimko",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,6231,Kielce Pogrom (1946),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,62049,"Erenburg, Il'ia Grigor'evich",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,17572,"Wolanow (Kielce, Poland : Concentration Camp)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,33123,war crimes investigations,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,6817,Maccabi World Union,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,5646,Continental Gummi-Werke,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,32609,"WolanÃ_w (Kielce, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,47287,"Eberswalde (Brandenburg, Prussia, Germany)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,71265,"Pasternik (KrakÃ_w, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,12844,Radom (Poland)(generic),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,19640,transfer from BrÃ_nnlitz (Czechoslovakia : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,19689,Hamburg-Sasel (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,19757,"Pustkow (KrakÃ_w, Poland : Concentration Camp)(generic)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,19758,"Pustkow-Lager A (KrakÃ_w, Poland : Concentration Camp)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,47541,attitudes toward Portugal and/or the Portuguese,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,19854,transfer to FÃ_rstengrube (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,47299,transfer from (u)Panki (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,34667,performing arts (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,14703,"Plonsk (Warsaw, Poland : Ghetto)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,27805,transfer to Tschenstochau-Warta (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,46929,intelligence operatives,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,14634,Federal Republic of Germany 1949 (May 23) - 2003 (January 1),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,71552,transfer to Braunschweig-Stahlwerke (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,45644,camp showers (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,20231,Rechlin (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,45418,"Swietochlowice (Å_lÄ…sk, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,45220,Russian units,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,45121,Slovak camp guards,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,5618,Allgemeine ElektrizitÃ_ts-Gesellschaft (AEG),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,34534,Muzeum Walki i Meczenstwa w Treblince Oddzial Muzeum Okregowego w Siedlcach (Martyrology Museum at Treblinka),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,27764,ghetto quarantines,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,49110,Allied military operations in Czechoslovakia,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,55960,transfer to Kaltwasser (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,18759,"Goeth, Amon",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,70878,"Chelmno (ÅÅÃ_dÅº, Poland)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,18893,Schwandorf (Germany),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,26990,transfer to Holleischen (Czechoslovakia : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,52604,Czech soldiers,2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,12792,Munich (Germany),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,51202,"Ludwigsdorf (Glatz, Breslau, Lower Silesia, Prussia, Germany)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,15891,1942 photographs (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,19324,deportation from Strzegowo (Poland : Ghetto),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,32695,gas chambers (stills),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,12841,"PreÅ¡ov (Slovakia, Czechoslovakia)",2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,26975,transfer from Kreising (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,50240,transfer to (u)Schlossenberg (Germany : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,19487,transfer to Linz (Austria : Concentration Camp)(generic),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,19557,deportation from Wolkowysk (Poland : Ghetto),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,49721,transfer from Posen-Sedan (Poland : Concentration Camp),2.261994523,1,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,31808,transfer from Kielce-HenrykÃ_w (Poland : Concentration Camp),4.524359258,0.999999993,0,0,0,0,3.261809448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
